wikipedia_name,artist_name,summary,url
Kishi_Ganku,Kishi Ganku,"Ganku 岸駒 (1749 – January 19, 1839), or more formally Kishi Ku, was a leading Japanese painter of Kyoto and founder of the Kishi school of painting. He is famous for his paintings of tigers.
Ganku was born in Kanazawa as Kishi Saeki, studied painting styles including those of Chinese painter Shen Nanpin (沈南蘋) and the Maruyama-Shijō school, and arrived in Kyoto around 1780.
By the late 18th century, Ganku's paintings were appreciated by patrons that included the imperial family, leading to a position under Prince Arisugawa. His students included his son, Gantai 岸岱 (1782–1865), son-in-law Ganryou 岸良 (1797–1852), adopted son Renzan 連山 (1804–59), Yokoyama Kazan 横山華山 (1784–1837), Shirai Kayou 白井華陽 (fl. ca 1840–60), and Kawamura Bumpou 河村文鳳 (1779–1821). He was made honorary governor of Echizen (Echizen no kami, 越前守) toward the end of his life.
Ganku died on January 19, 1839, in Kyoto.",https://en.wikipedia.org/wiki/Kishi_Ganku
Konrad_Grob,Konrad Grob,"Konrad Grob (3 September 1828 – 9 January 1904) was a Swiss painter.
He was born in Andelfingen in the Canton of Zurich and learned lithography in the 1840s in Winterthur. He travelled to Italy, where he worked in Verona and Naples.
In 1865–1870, he studied painting at the Academy of Fine Arts, Munich where he graduated under Arthur von Ramberg. In Munich, he opened his own atelier and where he died in. He was specialized in romantic paintings of rural life. His best known painting is Pestalozzi bei den Waisen von Stans, shown today in the Öffentliche Kunstsammlung (the Museum of Art) of Basel.",https://en.wikipedia.org/wiki/Konrad_Grob
Kosovo,Kosovo,"Kosovo, officially the Republic of Kosovo, is a country in Southeast Europe with partial diplomatic recognition.  Kosovo lies landlocked in the centre of the Balkans, bordered by Serbia to the north and east, North Macedonia to the southeast, Albania to the southwest, and Montenegro to the west. Most of central Kosovo sits on the plains of Metohija and the Kosovo field. The Accursed Mountains and Šar Mountains rise in the southwest and southeast, respectively. Kosovo's capital and largest city is Pristina.
The Dardani tribe emerged in Kosovo and established the Kingdom of Dardania in the 4th century BC. It was later annexed by the Roman Empire in the 1st century BC. The territory remained in the Byzantine Empire, facing Slavic migrations from the 6th-7th century AD. Control shifted between the Byzantines and the First Bulgarian Empire. In the 13th century, Kosovo became integral to the Serbian medieval state and the seat of the Serbian Orthodox Church. Ottoman expansion in the Balkans in the late 14th and 15th century led to the decline and fall of the Serbian Empire; the Battle of Kosovo of 1389 is considered to be one of the defining moments, where a Serbian-led coalition consisting of various ethnicities fought against the Ottoman Empire. Various dynasties, mainly the Branković, would govern Kosovo for a significant portion of the period following the battle. The Ottoman Empire fully conquered Kosovo after the Second Battle of Kosovo, ruling for nearly five centuries until 1912. Kosovo was the center of the Albanian Renaissance and experienced the Albanian revolts of 1910 and 1912. After the Balkan Wars, it was ceded to Serbia and Montenegro and became an Autonomous Province within Yugoslavia. Tensions between Kosovo's Albanian and Serb communities simmered through the 20th century and occasionally erupted into major violence, culminating in the Kosovo War of 1998 and 1999, which resulted in the withdrawal of the Yugoslav army and the establishment of the United Nations Interim Administration Mission in Kosovo.
Kosovo unilaterally  declared its independence from Serbia on 17 February 2008, and has since gained diplomatic recognition as a sovereign state by 104 member states of the United Nations. Although Serbia does not officially recognise Kosovo as a sovereign state and continues to claim it as its constituent Autonomous Province of Kosovo and Metohija, it accepts the governing authority of the Kosovo institutions as a part of the 2013 Brussels Agreement.
Kosovo is a developing country, with an upper-middle-income economy. It has experienced solid economic growth over the last decade as measured by international financial institutions since the onset of the financial crisis of 2007–2008. Kosovo is a member of the International Monetary Fund, World Bank, EBRD, Venice Commission, the International Olympic Committee, and has applied for membership in the Council of Europe, UNESCO, Interpol, and for observer status in the Organisation of Islamic Cooperation. In December 2022, Kosovo filed a formal application to become a member of the European Union.",https://en.wikipedia.org/wiki/Kosovo
Lajos_Gulácsy,Lajos Gulácsy,"Lajos Gulácsy (12 October 1882 – 21 February 1932) was a Hungarian painter with works collected by the Hungarian National Gallery. Heavily influenced by the Pre-Raphaelites, his rather dreamlike work is associated with Art Nouveau and Symbolism, but can also be considered a prelude to Surrealism.


== References ==",https://en.wikipedia.org/wiki/Lajos_Gul%C3%A1csy
Lattanzio_Gambara,Lattanzio Gambara,"Lattanzio Gambara (c. 1530 – 18 March 1574) was an Italian painter, active in Renaissance and Mannerist styles. It is likely that Gambara is the same 16th century painter referred to as Lattanzio Cremonese or Lattanzio da Cremona.",https://en.wikipedia.org/wiki/Lattanzio_Gambara
Lee_Gatch,Lee Gatch,"Harry Lee Gatch (September 10, 1902 – November 10, 1968) was a twentieth-century American artist known for his lyrical abstractions and his ability to find ""a fresh approach"" to painting the figure and nature ""through interwoven patterns of flattened figures"" and a Fauvist-inspired sense of landscape.",https://en.wikipedia.org/wiki/Lee_Gatch
Leo_Goetz,Leo Götz,"Leonhard ""Leo"" Götz (1883 – 3 November 1962) was a German painter.",https://en.wikipedia.org/wiki/Leo_G%C3%B6tz
Leon_Golub,Leon Golub,"Leon Golub (January 23, 1922 – August 8, 2004) was an American painter. He was born in Chicago, Illinois, where he also studied, receiving his BA at the University of Chicago in 1942, and his BFA and MFA at the Art Institute of Chicago in 1949 and 1950, respectively.
He was married to and collaborated with the artist Nancy Spero (August 24, 1926 – October 18, 2009). Their son Stephen Golub was an economics professor at Swarthmore College. Their son Philip Golub is Professor of International and Comparative Politics at the American University of Paris and was a longstanding contributing editor of the influential journal Le Monde diplomatique. Their youngest son Paul Golub is a theater director and acting teacher working in France.",https://en.wikipedia.org/wiki/Leon_Golub
Leopold_Gottlieb,Leopold Gottlieb,"Leopold Gottlieb (1883, Drohobycz, Partitioned Poland – Paris, 1934) was a Polish-Jewish modernist painter and part of the School of Paris. His brother Maurycy Gottlieb, also a painter, died before Leopold was born.",https://en.wikipedia.org/wiki/Leopold_Gottlieb
Louis_Grell,Louis Grell,"Louis Frederick Grell (November 30, 1887 – November 21, 1960) was an American figure composition and portrait artist based in the Tree Studio resident artist colony in Chicago, Illinois.  He received his formal training in Europe from 1900 through 1915 and later became art professor at the Chicago Academy of Fine Arts from 1916 to 1922, and at the Art Institute of Chicago from 1922 to 1934.  Grell exhibited his works throughout Europe from 1905 to 1915, in San Francisco in 1907, and in Chicago at the Art Institute 25 times from 1917 to 1941. He exhibited in New York in 1915 and 1916 and in Philadelphia and Washington DC.  Primarily an allegorical and figurative composition muralist and portrait painter, his creative strokes adorn the ceilings and walls of numerous US National Historic Landmark buildings.",https://en.wikipedia.org/wiki/Louis_Grell
Líviusz_Gyulai,Líviusz Gyulai,"Líviusz Gyulai (December 2, 1937 – March 16, 2021) was a Hungarian graphic artist, printmaker, illustrator.",https://en.wikipedia.org/wiki/L%C3%ADviusz_Gyulai
Maksymilian_Gierymski,Maksymilian Gierymski,"Maksymilian Dionizy Gierymski (1846 in Warsaw – 1874 in Reichenhall, Bavaria) was a Polish painter, specializing mainly in watercolours. He was the older brother of painter Aleksander Gierymski.
As a seventeen-year-old boy, he participated in the January Uprising. He was educated at the Warsaw Drawing School initially, but then received a government scholarship in 1867 and went to study at the Academy of Fine Arts in Munich. He became one of the leading painters of the Munich realistic school. Initially best known for this battle paintings, he also created many landscape paintings, especially of southern Poland, which he visited several times.
Completely successful in western Europe, he did not gain approval nor popularity in Poland of the 19th century, although he sent paintings to exhibitions in Warsaw regularly from 1868 on.",https://en.wikipedia.org/wiki/Maksymilian_Gierymski
Margaret_Garland,Margaret Garland,Margaret Vallis Mary Lester Garland (1893-1976) was a British artist known as a painter of landscapes and figure subjects.,https://en.wikipedia.org/wiki/Margaret_Garland
Margaret_Geddes_(artist),Margaret Geddes (artist),"For the Australian writer, Margaret Geddes, see Margaret Geddes (disambiguation).

Margaret Geddes (7 November 1914 – 1998) was a British oil painter of landscapes and figure subjects who later developed an abstract style.",https://en.wikipedia.org/wiki/Margaret_Geddes_(artist)
Maria_Johanna_Görtz,Maria Johanna Görtz,"Maria Johanna Görtz, also known as Jeanette Görtz, (1783–1853), was a Swedish artist, still life painter and drawing artist.  She was a member of the Royal Swedish Academy of Arts.
Born to Cup-bearer Johan Hindrik Görtz. In the 1803 exhibition of the Academy of Arts, Maria Johanna Görtz exhibited several drawings of birds and flowers. Her work impressed the Academy, who sent her a letter of appreciation and encouragement. After having participated in another exhibition of 1804, she was elected into the Academy. In 1805, she had a third exhibition which was much talked about. Görtz continued as a very active artist, and took part in many exhibitions between 1803 and 1826. One of her most admired paintings was one of dead birds.",https://en.wikipedia.org/wiki/Maria_Johanna_G%C3%B6rtz
Marie-Suzanne_Giroust,Marie-Suzanne Giroust,"Marie-Suzanne Giroust (9 March 1734 – 31 August 1772), known as Madame Roslin, was a French painter, miniaturist, and pastellist, known for her portraits. She was a member of the Académie royale de peinture et de sculpture. Only a small number of her works have been identified.",https://en.wikipedia.org/wiki/Marie-Suzanne_Giroust
Mark_Gertler_(artist),Mark Gertler (artist),"Mark Gertler (born Marks Gertler; 9 December 1891 – 23 June 1939) was a British painter of figure subjects, portraits and still-life. 
His early life and his relationship with Dora Carrington were the inspiration for Gilbert Cannan's novel Mendel. The characters of Loerke in D. H. Lawrence's Women in Love, and Gombauld in Aldous Huxley's Crome Yellow were based on him.",https://en.wikipedia.org/wiki/Mark_Gertler_(artist)
Mary_Elizabeth_Groom,Mary Elizabeth Groom,"Mary Elizabeth Groom (17 December 1903 – 21 December 1958) was a British artist, notable for her work as a printmaker and for the books she illustrated in the 1930s for the Golden Cockerel Press.",https://en.wikipedia.org/wiki/Mary_Elizabeth_Groom
Mary_Grant_(sculptor),Mary Grant (sculptor),"Mary Grant (1831–1908) was one of the most eminent female sculptors of 19th century Britain, with numerous commissions from the rich and famous.",https://en.wikipedia.org/wiki/Mary_Grant_(sculptor)
Matthias_Grünewald,Matthias Grünewald,"Matthias Grünewald (c. 1470 – 31 August 1528) was a German Renaissance painter of religious works who ignored Renaissance classicism to continue the style of late medieval Central European art into the 16th century. His first name is also given as Mathis and his surname as Gothart or Neithardt.
Only ten paintings—including several polyptychs—and thirty-five drawings survive, all religious, although many others were lost at sea on their way to Sweden as war booty. He was obscure until the late nineteenth century, when many of his paintings were attributed to Albrecht Dürer, who is now seen as his stylistic antithesis. His largest and most famous work is the Isenheim Altarpiece created c. 1512 to 1516.",https://en.wikipedia.org/wiki/Matthias_Gr%C3%BCnewald
Maurycy_Gottlieb,Maurycy Gottlieb,"Maurycy Gottlieb (; 21/28 February 1856 – 17 July 1879) was a Polish realist painter of the Romantic period. Considered one of the most talented students of Jan Matejko, Gottllieb died at the age of 23.",https://en.wikipedia.org/wiki/Maurycy_Gottlieb
Max_Gubler,Max Gubler,"Max Gubler  (born  Zürich, May 26, 1898, died  Zürich July 29, 1973) was a Swiss artist.",https://en.wikipedia.org/wiki/Max_Gubler
Meredith_Garniss,Meredith Garniss,"Meredith Garniss (born 1967) is an American visual artist and landscape painter. She is the founder of the Willoughby and Baltic gallery.
She graduated from Northeastern University, Boston in 1989 with a B.S. in Art. She followed a career in art and publishing technology, and is the administrator for the Boston Dorkbot group. She aims to integrate technology into traditional art forms, and in 2006 created the String Theory Marionette Theater, which combines robotics with traditional Czech marionettes.
Garniss is the founder of the Willoughby and Baltic gallery in Somerville, Massachusetts. She modified the gallery from a former cinderblock garage to create an ""old world"" atmosphere. Most of the renovation was done using standard hand tools.
She paints landscapes using a medium of oil paints and cold wax. The landscapes are not based on a specific locations, but derive from colors of New England, Scotland and Ireland.
Garniss lives in Somerville, Massachusetts.",https://en.wikipedia.org/wiki/Meredith_Garniss
Michael_Goldberg_(painter),Michael Goldberg (painter),"Michael Goldberg  (December 24, 1924 – December 31, 2007) was an American  abstract expressionist painter and teacher known for his gestural action paintings, abstractions and still-life paintings. A retrospective show, ""Abstraction Over Time: The Paintings of Michael Goldberg"", was shown at MOCA Jacksonville in Florida from 9/21/13 to 1/5/14. His work was seen in September 2007 in a solo exhibition at Knoedler & Company in New York City, as well as several exhibitions at Manny Silverman Gallery in Los Angeles. Additionally, a survey of Goldberg's work is exhibited at the University Art Museum at California State University, Long Beach since September 2010.",https://en.wikipedia.org/wiki/Michael_Goldberg_(painter)
Nancy_Graves,Nancy Graves,"Nancy Graves (December 23, 1939 – October 21, 1995) was an American sculptor, painter, printmaker, and sometime filmmaker known for her focus on natural phenomena like camels or maps of the Moon. Her works are included in many public collections, including those of the National Gallery of Art (Washington, D.C.), the Brooklyn Museum of Art, the Smithsonian American Art Museum, the National Gallery of Australia (Canberra), the Des Moines Art Center, Walker Art Center (Minneapolis), and the Museum of Fine Arts (St. Petersburg, FL). When Graves was just 29, she was given a solo exhibition at the Whitney Museum of American Art. At the time she was the youngest artist, and fifth woman to achieve this honor.",https://en.wikipedia.org/wiki/Nancy_Graves
Natalia_Goncharova,Natalia Goncharova,"Natalia Sergeevna Goncharova (Russian: Ната́лья Серге́евна Гончаро́ва; 3 July 1881 – 17 October 1962) was a Russian avant-garde artist, painter, costume designer, writer, illustrator, and set designer. Goncharova's lifelong partner was fellow Russian avant-garde artist Mikhail Larionov. She was a founding member of both the Jack of Diamonds (1909–1911), Moscow's first radical independent exhibiting group, the more radical Donkey's Tail (1912–1913), and with Larionov invented Rayonism (1912–1914). She was also a member of the German-based art movement Der Blaue Reiter. Born in Russia, she moved to Paris in 1921 and lived there until her death.
Her painting vastly influenced the avant-garde in Russia. Her exhibitions held in Moscow and St Petersburg (1913 and 1914) were the first promoting a ""new"" artist by an independent gallery. When it came to the pre-revolutionary period in Russia, where decorative painting and icons were a secure profession, her modern approach to rendering icons was both transgressive and problematic. She was one of the leading figures in the avant-garde in Russia and carried this influence with her to Paris.",https://en.wikipedia.org/wiki/Natalia_Goncharova
Nazmi_Ziya_Güran,Nazmi Ziya Güran,Nazmi Ziya Güran (1881 – 11 September 1937) was a Turkish Impressionist painter and art teacher.,https://en.wikipedia.org/wiki/Nazmi_Ziya_G%C3%BCran
Nick_Gentry,Nick Gentry,"Nicholas James Gentry (born 29 May 1980) is a British artist from London. Much of his artistic output has been generated with the use of contributed artefacts and materials. He states that through this process ""contributor, artist and viewer come closer together"". His art is influenced by the development of consumerism, technology, identity and cyberculture in society, with a distinctive focus on obsolete media.
Drawing on recycled and obsolete technological materials as the grounds for his paintings, London-based artist Nick Gentry creates a conversation between digital and analog processes. Gentry constructs his painting supports out of materials such as film negatives, VHS cassettes, X-rays, and floppy disks. ""These objects are no longer in the spotlight,"" the artist has said of floppy disks, ""but by placing them there for a second it becomes easier to comprehend the speed and extent of the changes that are taking place today."" Gentry often incorporates elements of these materials into his figures. The magnetic circles of floppy disks, for example, often serve as  eyes in his portraits. He tries to avoid identifying age, gender and race and said his portraits are 'like a void to be filled' which enable people to bring their own identities to his work.
Such artistic works of social commentary have been featured in galleries in the UK, USA and in cities throughout the world. His work has been exhibited alongside established contemporary Young British Artists Mark Quinn, Damien Hirst, and Tracey Emin and also with notable street artists, such as Banksy, Shepard Fairey and Blek le Rat. As a result, he has been linked with both the Contemporary art and Urban art scenes in London.",https://en.wikipedia.org/wiki/Nick_Gentry
Nikolai_Ge,Nikolai Ge,Nikolai Nikolaevich Ge (Russian: Николай Николаевич Ге; 27 February [O.S. 15 February] 1831 – 13 June [O.S. 1 June] 1894) was a Russian painter who was influential in the development of Russian symbolism. He was famous for his works on historical and religious subjects.,https://en.wikipedia.org/wiki/Nikolai_Ge
Norah_Neilson_Gray,Norah Neilson Gray,Norah Neilson Gray (16 June 1882 – 27 May 1931) was a Scottish artist of the Glasgow School. She first exhibited at the Royal Academy while still a student and then showed works regularly at the Paris Salon and with the Royal Academy of Scotland. She was a member of The Glasgow Girls whose paintings were exhibited in Kirkcudbright during July and August 2010.,https://en.wikipedia.org/wiki/Norah_Neilson_Gray
Norman_Garstin,Norman Garstin,"Norman Garstin (28 August 1847 – 22 June 1926) was an Irish artist, teacher, art critic and journalist associated with the Newlyn School of painters. After completing his studies in Antwerp and Paris, Garstin travelled around Europe and painted some of his first professional paintings while on the journey. He later took students to Europe to some of his favourite places.
Garstin painted plein air and was influenced by Impressionism, Japanese works and James McNeill Whistler. Some of his works are at Tate and Penlee House. Garstin was a founding member of the Newlyn Art Gallery. His daughter, Alethea, was also a Newlyn School artist.",https://en.wikipedia.org/wiki/Norman_Garstin
Nuno_Gonçalves,Nuno Gonçalves,"Nuno Gonçalves (c. 1425 – c. 1491, fl. 1450–71) was a Portuguese artist whose work initiated the Portuguese Renaissance in painting. He was court painter for Afonso V of Portugal from 1450 to 1471, and in 1471 he was appointed the official painter for the city of Lisbon. His surviving masterpiece is the polyptych known as the Saint Vincent Panels.",https://en.wikipedia.org/wiki/Nuno_Gon%C3%A7alves
Olaf_Gulbransson,Olaf Gulbransson,"Olaf Leonhard Gulbransson (26 May 1873 in Oslo – 18 September 1958 in Tegernsee, West Germany) was a Norwegian artist, painter and designer. He is probably best known for his caricatures and illustrations.",https://en.wikipedia.org/wiki/Olaf_Gulbransson
Orazio_Gentileschi,Orazio Gentileschi,"Orazio Lomi Gentileschi (1563–1639) was an Italian painter. Born in Tuscany, he began his career in Rome, painting in a Mannerist style, much of his work consisting of painting the figures within the decorative schemes of other artists.
After 1600, he came under the influence of the more naturalistic style of Caravaggio. He received important commissions in Fabriano and Genoa before moving to Paris to the court of Marie de' Medici. He spent the last part of his life at the court of Charles I of England and died in London. He was the father of the painter Artemisia Gentileschi.",https://en.wikipedia.org/wiki/Orazio_Gentileschi
Oswaldo_Guayasamín,Oswaldo Guayasamín,"Oswaldo Guayasamín Calero (July 6, 1919 – March 10, 1999) was an Ecuadorian painter and sculptor of Kichwa and Mestizo heritage.",https://en.wikipedia.org/wiki/Oswaldo_Guayasam%C3%ADn
Oton_Gliha,Oton Gliha,"Oton Gliha (Črnomelj, 21 May 1914 - Zagreb, 19 July 1999) was a Croatian artist, born in Slovenia. A graduate of the Academy of fine Arts in Zagreb, Gliha continued his studies in Paris, Vienna and Munich. He is best known for his series of abstract paintings based on the patterns of the drystone walls of coastal Croatia. The first in the series appeared in 1954, and it was a theme he developed for the rest of his life.
Gliha held solo exhibitions of his work in Croatia, and abroad. He participated in the Venice Bienniales of 1962 and 1964. Two retrospective exhibitions of his work have been held at the Museum of Contemporary Art in Zagreb.
Oton Gliha received the Vladimir Nazor Award for lifetime achievement in 1977. He was elected to the Croatian Academy of Sciences and Arts in 1998. Oton Gliha's paintings are held in public collections around the world, for example New York, São Paulo, Paris and  Turin.",https://en.wikipedia.org/wiki/Oton_Gliha
Paul_Gauguin,Paul Gauguin,"Eugène Henri Paul Gauguin (UK: , US: , French: [øʒɛn ɑ̃ʁi pɔl ɡoɡɛ̃]; 7 June 1848 – 8 May 1903) was a French painter, sculptor, printmaker, ceramist, and writer, whose work has been primarily associated with the Post-Impressionist and Symbolist movements. He was also an influential practitioner of wood engraving and woodcuts as art forms. While only moderately successful during his lifetime, Gauguin has since been recognized for his experimental use of color and Synthetist style that were distinct from Impressionism.
Gauguin was born in Paris in 1848, amidst the tumult of Europe's revolutionary year. In 1850, Gauguin's family settled in Peru, where he experienced a privileged childhood that left a lasting impression on him. Later, financial struggles led them back to France, where Gauguin received formal education. Initially working as a stockbroker, Gauguin started painting in his spare time, his interest in art kindled by visits to galleries and exhibitions. The financial crisis of 1882 significantly impacted his brokerage career, prompting a full-time shift to painting. Gauguin's art education was largely self-taught and informal, shaped significantly by his associations with other artists rather than academic training. His entry into the art world was facilitated by his acquaintance with Camille Pissarro, a leading Impressionist. Pissarro took on a mentor role for Gauguin, introducing him to other Impressionist artists and techniques.
He exhibited with the Impressionists in the early 1880s, but soon began developing his distinct style, characterized by a bolder use of color and less traditional subject matter. His work in Brittany and Martinique showcased his inclination towards depicting native life and landscapes. By the 1890s, Gauguin's art took a significant turn during his time in Tahiti, then a French colony, where he sought a refuge from the Western civilization, driven by the colonialist tropes of exoticism prevalent at the time. During that time, he controversially married three adolescent Tahitian girls with whom he later fathered children. Gauguin's later years in Tahiti and the Marquesas Islands were marked by health issues and financial struggles.
His paintings from that period, characterized by vivid colors and Symbolist themes, would prove highly successful among the European viewers for their exploration of the relationships between people, nature, and the spiritual world. Gauguin's art became popular after his death, partially from the efforts of dealer Ambroise Vollard, who organized exhibitions of his work late in his career and assisted in organizing two important posthumous exhibitions in Paris. His work was influential on the French avant-garde and many modern artists, such as Pablo Picasso and Henri Matisse, and he is well known for his relationship with Vincent and Theo van Gogh.",https://en.wikipedia.org/wiki/Paul_Gauguin
Paul_Georges,Paul Georges,"Paul Gordon Georges (June 15, 1923 – April 16, 2002) was an American painter. He painted large-scale figurative allegories and numerous self-portraits.",https://en.wikipedia.org/wiki/Paul_Georges
Paul_Guigou,Paul Guigou,"Paul Camille Guigou (15 February 1834 – 21 December 1871) was a French landscape painter.
Guigou was born in Villars, Vaucluse in a wealthy family of farmers and notaries. He studied painting in Apt and later with Émile Loubon in Marseille. From 1854 to 1861, he worked as a notary clerk in Marseille. In 1863, after Loubon's death, he left Marseille for Paris, where he lived for most of his life. He frequented Café Guerbois, a regular location of many future impressionist painters.
Guigou painted mostly Provence landscapes using oil and watercolour. His early art was influenced by Loubon, and later by the Barbizon school and Gustave Courbet. He did not gain widespread recognition during his lifetime, and was often met with indifference at public exhibitions. Unable to survive financially from his own paintings, he also worked as an art tutor and critic.
He died in Paris at the age of 37 from a stroke. After his death, his pieces generally fell from the public eye for around thirty years until the Centennial Exposition of French Art in 1900, where he was rediscovered. His paintings can be found on public display in Paris and Marseille.",https://en.wikipedia.org/wiki/Paul_Guigou
Peter_Benjamin_Graham,Peter Benjamin Graham,"Peter Benjamin Graham (4 June 1925 – 15 April 1987) was an Australian visual artist, printer, and art theorist.
In 1954, Graham began to explore native Australian wildlife (notably Kangaroos) and themes associated with Aboriginal culture, using the visual languages of European figurative modernism and, later, geometric abstraction.
He began developing a new form of visual geometry related to Chaos Theory from 1960, eventually called Thematic Orchestration. The new visual language enabled the 2D deconstruction and synthesis of an observed subject, in a way fundamentally different from traditional abstraction. Thematic Orchestration allows the artist to 'grow' an image, producing almost infinite conscious invention.
In 1964, Graham began developing what he called a high-level visual notation system for pure visual imagery, which he first named ""Notation Painting"" and later ""New Epoch Art"".
Graham became a pioneer of the Australian artist-run initiative movement and running The Queensberry Street Gallery in association with Victorian Printmakers' Group from 1973 until 1978.
In 2006, Graham's 1945 painting Peter Lalor Addressing the Miners Before Eureka featured in a major Australian travelling exhibition celebrating the 150th anniversary of the Eureka Stockade. This painting is also featured in Riot or Revolution, a dramatized history documentary on the Eureka Stockade directed by Don Parham and produced by Parham Media Productions in association with the Australian Broadcasting Corporation in 2005.",https://en.wikipedia.org/wiki/Peter_Benjamin_Graham
Philip_Guston,Philip Guston,"Philip Guston (born Phillip Goldstein, June 27, 1913 – June 7, 1980) was a Canadian American painter, printmaker, muralist and draftsman. ""Guston worked in a number of artistic modes, from Renaissance-inspired figuration to formally accomplished abstraction,"" and is now regarded as one of the ""most important, powerful, and influential American painters of the last 100 years."" He frequently depicted racism, antisemitism, fascism and American identity, as well as, especially in his later most cartoonish and mocking work, the banality of evil. In 2013, Guston's painting To Fellini set an auction record at Christie's when it sold for $25.8 million.
Guston was a founding figure in the mid-century New York School, which established New York as the new center of the global art world, and his work appeared in the famed Ninth Street Show and in the avant-garde art journal It is. A Magazine for Abstract Art. By the 1960s, Guston had renounced abstract expressionism and was helping pioneer a modified form of representational art known as neo-expressionism. ""Calling American abstract art 'a lie' and 'a sham,' he pivoted to making paintings in a dark, figurative style, including satirical drawings of Richard Nixon"" during the Vietnam War as well as several paintings of hooded Klansmen, which Guston explained this way: ""They are self-portraits … I perceive myself as being behind the hood … The idea of evil fascinated me … I almost tried to imagine that I was living with the Klan."" The paintings of Klan figures were set to be part of an international retrospective sponsored by the National Gallery of Art, the Tate Modern, the Museum of Fine Arts, Houston, and the Museum of Fine Arts, Boston in 2020, but in late September, the museums jointly postponed the exhibition until 2024, ""a time at which we think that the powerful message of social and racial justice that is at the center of Philip Guston's work can be more clearly interpreted.""
The announcement spurred an open letter, published online by The Brooklyn Rail and signed by more than 2,000 artists. It criticizes the postponement and the museums' lack of courage to display or attempt to interpret Guston's work, as well as the museums' own ""history of prejudice"". It calls Guston's KKK themes a timely catalyst for a ""reckoning"" with cultural and institutional white supremacy, and argues that that is why the exhibition must proceed without delay. On October 28, 2020, the museums announced earlier exhibition dates starting in 2022.",https://en.wikipedia.org/wiki/Philip_Guston
Phyllis_Ginger,Phyllis Ginger,"Phyllis Ethel Ginger (19 October 1907 – 3 May 2005) was a British artist and illustrator who, although she had a long career in several different media, is now best known for the topographical watercolours she produced during the Second World War for the Recording Britain project.
Ginger was also a prolific book illustrator and designer of graphic advertisements and book covers.",https://en.wikipedia.org/wiki/Phyllis_Ginger
Pieter_Anthonisz._van_Groenewegen,Pieter Anthonisz. van Groenewegen,"Pieter Anthonisz. van Groenewegen (1590/1600–1658) was a Dutch Golden Age landscape painter.
Groenewegen, who was born in Delft, primarily painted landscapes. He traveled to Italy and between ca. 1615-1623 he lived on Via Bocca de Leone in Rome, where he became a member of the Bentvueghels with the nickname ""Leeuw""(Lion). He returned to Delft where he became a member of the Guild of Saint Luke in 1626, but spent the last few years of his life in The Hague, where he joined the Confrerie Pictura in 1657. He died there in the following year.
Many of his works now reside at the Rijksmuseum Amsterdam.",https://en.wikipedia.org/wiki/Pieter_Anthonisz._van_Groenewegen
Pieter_de_Grebber,Pieter de Grebber,Pieter Fransz de Grebber (c.1600–1652/3) was a Dutch Golden Age painter.,https://en.wikipedia.org/wiki/Pieter_de_Grebber
Richard_Gerstl,Richard Gerstl,"Richard Gerstl (14 September 1883 – 4 November 1908) was an Austrian painter and draughtsman known for his expressive psychologically insightful portraits, his lack of critical acclaim during his lifetime, and his affair with the wife of Arnold Schoenberg, which led to his suicide.",https://en.wikipedia.org/wiki/Richard_Gerstl
Richard_Gruelle,Richard Gruelle,"Richard Buckner Gruelle (February 22, 1851 – November 8, 1914) was an American Impressionist painter, illustrator, and author, who is best known as one of the five Hoosier Group artists. Gruelle's masterwork is The Canal—Morning Effect (1894), a painting of the Indianapolis, Indiana skyline, but he is also known for his watercolors and marine landscapes of the Gloucester, Massachusetts, area. In 1891 Indiana poet James Whitcomb Riley commissioned Gruelle to illustrate two of his more notable poems, ""When the Frost is on the Punkin'"" and ""The Old Swimmin' Hole,"" which were published in Neighborly Poems (1891). Gruelle is also the author of Notes, Critical and Biographical: Collection of W. T. Walters (1895), which provides a detailed description of Baltimore industrialist William Thompson Walters's extensive art collection.
Born in Cynthiana, Kentucky, the self-taught artist is the only one of the Hoosier Group painters without European training. Gruelle grew up in Arcola, Illinois, apprenticed as a house and sign painter, and established his first studio in Decatur, Illinois, where he began by painting portraits and domestic scenes before turning to landscapes. Gruelle relocated to Indianapolis, Indiana, in 1882 to pursue a career as a full-time landscape painter. Gruelle also made extended sketching trips to the East Coast of the United States. Gruelle and his wife moved to Norwalk, Connecticut, in 1910. Gruelle was a member of several arts organizations, including the Art Association of Indianapolis (forerunner to the present-day Indianapolis Museum of Art), the New Canaan Society of Artists, the Society of Western Artists, and the Knockers, an East Coast art group. Although he only occasionally exhibited his art in national exhibitions, one a notable exception was the Louisiana Purchase Exposition at Saint Louis, Missouri, in 1904.
Gruelle's eldest son, Johnny Gruelle (1880–1938), became a commercial artist, illustrator, and author, who is best known as the creator of the Raggedy Ann doll and related books and illustrations.",https://en.wikipedia.org/wiki/Richard_Gruelle
Ridolfo_Ghirlandaio,Ridolfo Ghirlandaio,"Ridolfo di Domenico Bigordi, better known as Ridolfo Ghirlandaio (14 February 1483 – 6 June 1561) was an Italian Renaissance painter active mainly in Florence. He was the son of Domenico Ghirlandaio.",https://en.wikipedia.org/wiki/Ridolfo_Ghirlandaio
Robert_Gavin,Robert Gavin,"Robert Gavin, R.S.A. (1827 – 5 October 1883) was a Scottish painter.",https://en.wikipedia.org/wiki/Robert_Gavin
